Active,Admin2,Confirmed,Country_Region,Date,Deaths,FIPS,Lat,Long_,Province_State,Recovered
0,,67798,China,2020-03-16,3099,0,30.9756,112.2707,Hubei,55142
0,,27980,Italy,2020-03-16,2158,0,41.8719,12.5674,,2749
0,,14991,Iran,2020-03-16,853,0,32.4279,53.688,,4590
0,,9942,Spain,2020-03-16,342,0,40.4637,-3.7492,,530
0,,8236,"Korea, South",2020-03-16,75,0,35.9078,127.7669,,1137
0,,7272,Germany,2020-03-16,17,0,51.1657,10.4515,,67
0,,6633,France,2020-03-16,148,0,46.2276,2.2137,France,12
0,,2200,Switzerland,2020-03-16,14,0,46.8182,8.2275,,4
0,,1543,United Kingdom,2020-03-16,55,0,55.3781,-3.436,United Kingdom,20
0,,1413,Netherlands,2020-03-16,24,0,52.1326,5.2913,Netherlands,2
0,,1361,China,2020-03-16,8,0,23.3417,113.4244,Guangdong,1306
0,,1333,Norway,2020-03-16,3,0,60.472,8.4689,,1
0,,1273,China,2020-03-16,22,0,33.882,113.614,Henan,1250
0,,1231,China,2020-03-16,1,0,29.1832,120.0934,Zhejiang,1216
0,,1103,Sweden,2020-03-16,6,0,60.1282,18.6435,,1
0,,1058,Belgium,2020-03-16,5,0,50.5039,4.4699,,1
0,,1018,Austria,2020-03-16,3,0,47.5162,14.5501,,6
0,,1018,China,2020-03-16,4,0,27.6104,111.7088,Hunan,1014
0,,990,China,2020-03-16,6,0,31.8257,117.2264,Anhui,984
0,,967,US,2020-03-16,10,0,42.1657,-74.9481,New York,0
0,,935,China,2020-03-16,1,0,27.614,115.7221,Jiangxi,934
0,,914,Denmark,2020-03-16,3,0,56.2639,9.5018,Denmark,1
0,,904,US,2020-03-16,48,0,47.4009,-121.4905,Washington,1
0,,825,Japan,2020-03-16,27,0,36.2048,138.2529,,144
0,,760,China,2020-03-16,7,0,36.3427,118.1498,Shandong,746
0,,696,Cruise Ship,2020-03-16,7,0,35.4498,139.6649,Diamond Princess,325
0,,631,China,2020-03-16,0,0,32.9711,119.455,Jiangsu,631
0,,576,China,2020-03-16,6,0,30.0572,107.874,Chongqing,570
0,,566,Malaysia,2020-03-16,0,0,4.2105,101.9758,,42
