Active,Admin2,Confirmed,Country_Region,Date,Deaths,FIPS,Lat,Long_,Province_State,Recovered
0,Abbeville,4,US,2020-03-31,0,45001,34.22333378,-82.46170658,South Carolina,0
0,Acadia,39,US,2020-03-31,1,22001,30.2950649,-92.41419698,Louisiana,0
0,Accomack,7,US,2020-03-31,0,51001,37.76707161,-75.63234615,Virginia,0
0,Ada,195,US,2020-03-31,3,16001,43.4526575,-116.24155159999998,Idaho,0
0,Adair,1,US,2020-03-31,0,19001,41.33075609,-94.47105874,Iowa,0
0,Adair,2,US,2020-03-31,0,29001,40.19058551,-92.60078167,Missouri,0
0,Adair,4,US,2020-03-31,0,40001,35.88494195,-94.65859267,Oklahoma,0
0,Adams,181,US,2020-03-31,2,8001,39.87432092,-104.3362578,Colorado,0
0,Adams,2,US,2020-03-31,0,17001,39.98815591,-91.18786813,Illinois,0
0,Adams,1,US,2020-03-31,0,18001,40.7457653,-84.93671406,Indiana,0
0,Adams,10,US,2020-03-31,0,28001,31.47669768,-91.35326037,Mississippi,0
0,Adams,3,US,2020-03-31,0,31001,40.52449420000001,-98.50117804,Nebraska,0
0,Adams,9,US,2020-03-31,0,42001,39.87140411,-77.21610347,Pennsylvania,0
0,Adams,13,US,2020-03-31,0,53001,46.98299757,-118.5601734,Washington,0
0,Addison,23,US,2020-03-31,0,50001,44.03217337,-73.14130877,Vermont,0
0,Aiken,13,US,2020-03-31,1,45003,33.54338026,-81.63645384,South Carolina,0
0,Alachua,87,US,2020-03-31,0,12001,29.67866525,-82.35928158,Florida,0
0,Alamance,7,US,2020-03-31,0,37001,36.0434701,-79.39976137,North Carolina,0
0,Alameda,313,US,2020-03-31,7,6001,37.64629437,-121.8929271,California,0
0,Alamosa,1,US,2020-03-31,0,8003,37.57250606,-105.7885451,Colorado,0
0,Albany,226,US,2020-03-31,1,36001,42.60060306,-73.97723916,New York,0
0,Albany,1,US,2020-03-31,0,56001,41.65498705,-105.7235415,Wyoming,0
0,Albemarle,21,US,2020-03-31,0,51003,38.02080697,-78.55481085,Virginia,0
0,Alcorn,3,US,2020-03-31,0,28003,34.88084463,-88.57996173,Mississippi,0
0,Alexander,2,US,2020-03-31,0,37003,35.922379600000006,-81.17751948,North Carolina,0
0,Alexandria,30,US,2020-03-31,0,51510,38.814003,-77.08183073,Virginia,0
0,Allamakee,7,US,2020-03-31,1,19005,43.28383218,-91.37860922,Iowa,0
0,Allegan,3,US,2020-03-31,0,26005,42.59147037,-85.89102866,Michigan,0
0,Allegany,9,US,2020-03-31,1,36003,42.25748406,-78.02750466,New York,0
0,Alleghany,2,US,2020-03-31,0,37005,36.49360862,-81.12857041,North Carolina,0
0,Alleghany,1,US,2020-03-31,0,51005,37.78636074,-80.00222498,Virginia,0
0,Allegheny,325,US,2020-03-31,2,42003,40.46809875,-79.98167747,Pennsylvania,0
0,Allen,30,US,2020-03-31,1,18003,41.09194313,-85.06800636,Indiana,0
0,Allen,2,US,2020-03-31,0,21003,36.75197631,-86.19457544,Kentucky,0
0,Allen,15,US,2020-03-31,0,22003,30.65385745,-92.82442028,Louisiana,0
0,Allen,5,US,2020-03-31,0,39003,40.77285242,-84.10802343,Ohio,0
0,Amador,2,US,2020-03-31,0,6005,38.44583082,-120.65696,California,0
0,Amelia,2,US,2020-03-31,0,51007,37.34081025,-77.98584649,Virginia,0
0,Amherst,3,US,2020-03-31,0,51009,37.60308293,-79.14548696,Virginia,0
0,Amite,4,US,2020-03-31,1,28005,31.17467303,-90.80501621,Mississippi,0
0,Anchorage,61,US,2020-03-31,1,2020,61.14998174,-149.14269860000005,Alaska,0
0,Anderson,2,US,2020-03-31,1,21005,38.00671029,-84.99171713,Kentucky,0
0,Anderson,39,US,2020-03-31,1,45007,34.51828081,-82.63959517,South Carolina,0
0,Anderson,10,US,2020-03-31,0,47001,36.12684348,-84.19965764,Tennessee,0
0,Anderson,1,US,2020-03-31,0,48001,31.81534745,-95.65354823,Texas,0
0,Andrews,0,US,2020-03-31,0,48003,32.30468633,-102.6376548,Texas,0
0,Androscoggin,11,US,2020-03-31,0,23001,44.1664747,-70.20380627,Maine,0
0,Angelina,5,US,2020-03-31,0,48005,31.25457347,-94.60901487,Texas,0
0,Anne Arundel,127,US,2020-03-31,1,24003,39.00670238,-76.60329337,Maryland,0
0,Anoka,23,US,2020-03-31,0,27003,45.27476015,-93.24604565,Minnesota,0
0,Anson,1,US,2020-03-31,0,37007,34.97403241,-80.09953279,North Carolina,0
0,Antelope,1,US,2020-03-31,0,31003,42.17695516,-98.0666283,Nebraska,0
0,Antrim,3,US,2020-03-31,0,26009,44.99690221,-85.15503082,Michigan,0
0,Apache,16,US,2020-03-31,0,4001,35.39465006,-109.4892383,Arizona,0
0,Appanoose,1,US,2020-03-31,0,19007,40.74324454,-92.86865906,Iowa,0
0,Appling,2,US,2020-03-31,0,13001,31.74847232,-82.28909114,Georgia,0
0,Aransas,0,US,2020-03-31,0,48007,28.10556197,-96.9995047,Texas,0
0,Arapahoe,333,US,2020-03-31,6,8005,39.64977461,-104.3353617,Colorado,0
0,Archuleta,1,US,2020-03-31,0,8007,37.19474156,-107.0476867,Colorado,0
0,Arenac,1,US,2020-03-31,0,26011,44.0636262,-83.89277559,Michigan,0
0,Arkansas,1,US,2020-03-31,0,5001,34.29145151,-91.37277296,Arkansas,0
0,Arlington,104,US,2020-03-31,2,51013,38.8767675,-77.10139853,Virginia,0
0,Armstrong,5,US,2020-03-31,0,42005,40.81665618,-79.46290811,Pennsylvania,0
0,Ascension,161,US,2020-03-31,6,22005,30.20406249,-90.91328409999998,Louisiana,0
0,Ashland,2,US,2020-03-31,0,39005,40.84772277,-82.27280781,Ohio,0
0,Ashland,1,US,2020-03-31,0,55003,46.31956891,-90.67837132,Wisconsin,0
0,Ashley,1,US,2020-03-31,0,5003,33.19153461,-91.7698471,Arkansas,0
0,Ashtabula,6,US,2020-03-31,0,39007,41.70860332,-80.74830218,Ohio,0
0,Assumption,20,US,2020-03-31,0,22007,29.89946234,-91.06461642,Louisiana,0
0,Atascosa,2,US,2020-03-31,0,48013,28.89333001,-98.52730485,Texas,0
0,Atchison,1,US,2020-03-31,0,20005,39.53185661,-95.30870026,Kansas,0
0,Atchison,1,US,2020-03-31,0,29005,40.43238737,-95.42970639,Missouri,0
0,Athens,3,US,2020-03-31,1,39009,39.33425634,-82.04278644,Ohio,0
0,Atlantic,31,US,2020-03-31,0,34001,39.47538693,-74.65848483,New Jersey,0
0,Attala,10,US,2020-03-31,0,28007,33.08658803,-89.57838564,Mississippi,0
0,Audubon,1,US,2020-03-31,0,19009,41.6844628,-94.90581859,Iowa,0
0,Auglaize,2,US,2020-03-31,0,39011,40.55998859,-84.22421429999999,Ohio,0
0,Aurora,1,US,2020-03-31,0,46003,43.71757685,-98.56050467,South Dakota,0
0,Austin,2,US,2020-03-31,0,48015,29.88548725,-96.27736949,Texas,0
0,Autauga,7,US,2020-03-31,0,1001,32.53952745,-86.64408227,Alabama,0
